
OrderId,CusId,CustomerName,ProductID,ProductName,CatID,Category,ProductPrice,Qty,PayType,Valid,DatePurchased,CountryID,Country,Website
1482,22,Liam Shaw,8,Beats Headphones,5,Headphones,399,1,Check,Valid,2019-04-04,61,United Arab Emirates,www.Wal-Mart.com
2754,28,Baiken Faust,10,Sony Home theater,6,Home theater,499,1,Card,Valid,2020-05-06,24,Brazil,www.Amazon.com
5050,18,Lewis Garden,3,Sony Desktop,3,Computers,599,2,Check,Valid,2019-08-21,27,Burkina Faso,www.Wal-Mart.com
9326,61,Charlotte Hanson,15,Tozo Wireless Earbubs,5,Headphones,29,1,Card,Invalid,2019-06-18,10,Azerbaijan,www.Wal-Mart.com
5143,46,Ronald Bensworth,10,Sony Home theater,6,Home theater,499,2,Check,Valid,2020-07-06,38,Comoros,www.Amazon.com
3547,9,Ben Hues,13,Sony PlayStation 5,7,Video games,499,1,Internet Banking,Valid,2020-02-28,57,Tobago,www.Samsung.com
159,73,Erick Manison,27,Samsung Refrigerator,8,Appliances,599,2,Internet Banking,Valid,2019-10-31,49,Philippines,www.Samsung.com
1804,39,Zangieff Russ,33,Hamilton Beach Microwave,8,Appliances,79,1,Internet Banking,Valid,2019-08-03,19,Bolivia,www.Samsung.com
6957,53,Louis Clark,4,Dell Computer,3,Computers,599,1,Check,Valid,2019-04-19,37,Colombia,www.Amazon.com
5276,41,Chungli Chin,10,Sony Home theater,6,Home theater,499,2,Internet Banking,Invalid,2020-07-05,16,Belize,www.Samsung.com
4440,14,McKenzie Phoenix,25,Xbox Controller,7,Video games,49,2,Internet Banking,Valid,2020-08-13,47,Japan,www.Samsung.com
9443,19,Chris garnet,12,Xbox Series X,7,Video games,599,2,Check,Valid,2019-10-10,8,Armenia,www.Amazon.com
1930,43,Taylor Wind,22,IPhone 14,2,Phones,1299,1,Internet Banking,Valid,2020-02-23,56,Trinidad,www.Amazon.com
519,32,Kliff Undersn,20,Sony PlayStation 4,7,Video games,299,2,Internet Banking,Invalid,2020-05-21,5,Angola,www.Amazon.com
1676,50,Matthew Rosen,33,Hamilton Beach Microwave,8,Appliances,79,2,Card,Valid,2021-03-24,61,United Arab Emirates,www.Wal-Mart.com
7167,31,Baiken Hen,21,S22 cell phone,2,Phones,1299,1,Card,Valid,2020-08-26,51,Romania,www.Wal-Mart.com
2220,52,Tony Stark,10,Sony Home theater,6,Home theater,499,2,Card,Invalid,2019-09-26,26,Bulgaria,www.Wal-Mart.com
8834,20,Danielle Will,16,Airpods,5,Headphones,199,2,Internet Banking,Invalid,2021-11-16,58,Tunisia,www.Wal-Mart.com
3496,72,Paisley Everly,10,Sony Home theater,6,Home theater,499,2,Card,Invalid,2020-01-23,1,Afghanistan,www.Amazon.com
187,52,Tony Stark,16,Airpods,5,Headphones,199,1,Card,Valid,2020-07-04,44,India,www.Wal-Mart.com
1517,49,Daniel Maggio,4,Dell Computer,3,Computers,599,1,Internet Banking,Valid,2020-08-20,5,Angola,www.Amazon.com
4274,45,Brian Sea,28,Whirlpool dishwasher,8,Appliances,799,1,Card,Invalid,2020-05-07,5,Antigua,www.Wal-Mart.com
7600,25,Melia Rage,9,Sony Headphones,5,Headphones,399,1,Check,Valid,2020-05-02,12,Bangladesh,www.Wal-Mart.com
4303,10,Chris Gene,21,S22 cell phone,2,Phones,1299,1,Check,Invalid,2021-11-10,63,United States,www.Amazon.com
6667,37,Elizabeth kind,25,Xbox Controller,7,Video games,49,2,Internet Banking,Valid,2020-05-04,31,Cameroon,www.Amazon.com
2261,52,Tony Stark,4,Dell Computer,3,Computers,599,1,Check,Valid,2021-10-27,25,Brunei,www.Samsung.com
8180,55,Camila Grant,22,IPhone 14,2,Phones,1299,1,Card,Invalid,2019-11-19,8,Armenia,www.Wal-Mart.com
3796,28,Baiken Faust,23,Vizio TV,9,TV's,199,2,Check,Valid,2019-05-24,26,Bulgaria,www.Amazon.com
3876,23,Noah Han,19,Sony FlatScreen TV,9,TV's,1199,1,Check,Invalid,2019-06-01,49,Philippines,www.Wal-Mart.com
1864,72,Paisley Everly,31,Maytag Washer,8,Appliances,899,2,Internet Banking,Valid,2021-05-12,40,Congo,www.Amazon.com
9101,26,Kay Kiske,12,Xbox Series X,7,Video games,599,2,Check,Valid,2019-09-12,50,Portugal,www.Wal-Mart.com
8696,7,Morgan Freeman,3,Sony Desktop,3,Computers,599,2,Check,Invalid,2020-09-13,11,Bahrain,www.Wal-Mart.com
9260,21,Kenneth Zah,16,Airpods,5,Headphones,199,2,Check,Invalid,2020-09-05,25,Brunei,www.Wal-Mart.com
5496,22,Liam Shaw,12,Xbox Series X,7,Video games,599,1,Card,Invalid,2020-10-03,36,China,www.Amazon.com
5986,39,Zangieff Russ,30,Samsung Dryer,8,Appliances,799,1,Card,Valid,2022-01-23,51,Romania,www.Wal-Mart.com
9756,12,Rose Jean,31,Maytag Washer,8,Appliances,899,1,Card,Invalid,2019-07-23,55,Togo,www.Amazon.com
8955,27,Sol Badguy,18,Sony Router,3,Computers,99,2,Card,Invalid,2021-08-24,16,Belize,www.Wal-Mart.com
9574,47,Cynthia Dean,10,Sony Home theater,6,Home theater,499,1,Check,Valid,2021-11-19,8,Armenia,www.Samsung.com
698,29,Justice Rage,8,Beats Headphones,5,Headphones,399,1,Card,Invalid,2020-07-29,13,Barbados,www.Amazon.com
9385,37,Elizabeth kind,27,Samsung Refrigerator,8,Appliances,599,2,Card,Invalid,2021-06-13,11,Bahrain,www.Amazon.com
3688,23,Noah Han,4,Dell Computer,3,Computers,599,2,Check,Invalid,2019-04-27,9,Austria,www.Amazon.com
3683,44,Karmelo Winnie,18,Sony Router,3,Computers,99,2,Check,Valid,2021-06-28,1,Afghanistan,www.Samsung.com
9056,45,Brian Sea,16,Airpods,5,Headphones,199,2,Card,Invalid,2020-07-01,29,Verde,www.Wal-Mart.com
2467,3,Jerry Jean,30,Samsung Dryer,8,Appliances,799,2,Internet Banking,Invalid,2019-12-12,30,Cambodia,www.Wal-Mart.com
140,60,Amelia Crawford,12,Xbox Series X,7,Video games,599,2,Card,Valid,2020-03-26,44,India,www.Samsung.com
8506,10,Chris Gene,8,Beats Headphones,5,Headphones,399,2,Check,Invalid,2021-11-05,22,Herzegovina,www.Amazon.com
3886,49,Daniel Maggio,20,Sony PlayStation 4,7,Video games,299,2,Internet Banking,Invalid,2021-11-28,33,Central African Republic,www.Wal-Mart.com
5062,32,Kliff Undersn,26,Optiplex 990 Desktop,3,Computers,499,1,Check,Invalid,2020-04-22,10,Azerbaijan,www.Wal-Mart.com
4004,17,Christopher Michel,27,Samsung Refrigerator,8,Appliances,599,1,Card,Invalid,2019-05-05,32,Canada,www.Samsung.com
9389,69,Marc Galdson,21,S22 cell phone,2,Phones,1299,2,Card,Invalid,2022-05-15,26,Bulgaria,www.Wal-Mart.com
6039,72,Paisley Everly,18,Sony Router,3,Computers,99,2,Internet Banking,Valid,2019-11-24,29,Verde,www.Amazon.com
6700,36,Rudy Derr,18,Sony Router,3,Computers,99,2,Check,Valid,2019-03-12,29,Verde,www.Amazon.com
8950,63,Oliva Gems,16,Airpods,5,Headphones,199,1,Internet Banking,Valid,2019-10-09,56,Trinidad,www.Amazon.com
7863,68,Addison Leah,32,Samsung Stove,8,Appliances,699,2,Check,Valid,2019-06-30,19,Bolivia,www.Samsung.com
8084,11,Abel don,8,Beats Headphones,5,Headphones,399,2,Check,Valid,2021-09-05,4,Andorra,www.Amazon.com
2080,26,Kay Kiske,4,Dell Computer,3,Computers,599,2,Internet Banking,Valid,2019-08-27,5,Angola,www.Amazon.com
9517,11,Abel don,5,Sony Speakers,4,Audio,299,2,Internet Banking,Invalid,2022-04-06,48,North Korea,www.Samsung.com
3424,6,Michelle Otter,29,Samsung Washer,8,Appliances,799,1,Internet Banking,Invalid,2020-03-16,16,Belize,www.Samsung.com
4170,18,Lewis Garden,25,Xbox Controller,7,Video games,49,1,Internet Banking,Valid,2021-08-31,12,Bangladesh,www.Samsung.com
6428,3,Jerry Jean,12,Xbox Series X,7,Video games,599,2,Internet Banking,Valid,2020-05-14,39,Congo,www.Wal-Mart.com
229,46,Ronald Bensworth,14,Xbox Series S,7,Video games,499,1,Card,Invalid,2019-07-19,33,Central African Republic,www.Wal-Mart.com
3455,44,Karmelo Winnie,23,Vizio TV,9,TV's,199,2,Card,Valid,2019-05-30,40,Congo,www.Wal-Mart.com
1685,65,Aurora Grace,15,Tozo Wireless Earbubs,5,Headphones,29,1,Check,Valid,2020-03-20,53,Singapore,www.Amazon.com
2718,55,Camila Grant,14,Xbox Series S,7,Video games,499,2,Internet Banking,Valid,2019-09-11,10,Azerbaijan,www.Amazon.com
4430,12,Rose Jean,26,Optiplex 990 Desktop,3,Computers,499,2,Internet Banking,Valid,2020-02-14,17,Benin,www.Wal-Mart.com
9625,64,Nova Williow,27,Samsung Refrigerator,8,Appliances,599,1,Internet Banking,Invalid,2019-07-08,4,Andorra,www.Samsung.com
2805,21,Kenneth Zah,32,Samsung Stove,8,Appliances,699,1,Internet Banking,Invalid,2021-06-19,50,Portugal,www.Wal-Mart.com
4057,62,Emma Streak,18,Sony Router,3,Computers,99,2,Check,Valid,2022-05-21,20,Bosnia,www.Samsung.com
2686,67,Lillian Cruz,12,Xbox Series X,7,Video games,599,2,Internet Banking,Valid,2019-04-06,35,Chile,www.Amazon.com
5431,45,Brian Sea,20,Sony PlayStation 4,7,Video games,299,1,Check,Valid,2021-10-18,41,Germany,www.Wal-Mart.com
131,69,Marc Galdson,23,Vizio TV,9,TV's,199,1,Check,Valid,2019-06-10,56,Trinidad,www.Amazon.com
4727,4,Ken Masters,8,Beats Headphones,5,Headphones,399,2,Check,Invalid,2020-03-26,47,Japan,www.Samsung.com
4535,8,Sherrell Lattes,27,Samsung Refrigerator,8,Appliances,599,2,Internet Banking,Invalid,2020-07-09,36,China,www.Amazon.com
4261,61,Charlotte Hanson,28,Whirlpool dishwasher,8,Appliances,799,1,Check,Valid,2021-10-07,28,Burundi,www.Samsung.com
7071,72,Paisley Everly,24,PlayStation Controller,7,Video games,49,1,Card,Invalid,2019-05-18,7,Argentina,www.Samsung.com
7051,17,Christopher Michel,14,Xbox Series S,7,Video games,499,2,Internet Banking,Invalid,2019-07-03,3,Algeria,www.Wal-Mart.com
8081,1,Normand Michel,31,Maytag Washer,8,Appliances,899,2,Internet Banking,Valid,2020-08-23,52,Russia,www.Wal-Mart.com
6806,29,Justice Rage,26,Optiplex 990 Desktop,3,Computers,499,2,Internet Banking,Valid,2019-07-03,25,Brunei,www.Samsung.com
8842,49,Daniel Maggio,30,Samsung Dryer,8,Appliances,799,1,Check,Valid,2021-08-30,31,Cameroon,www.Wal-Mart.com
3973,64,Nova Williow,32,Samsung Stove,8,Appliances,699,2,Check,Valid,2019-01-24,61,United Arab Emirates,www.Samsung.com
4181,11,Abel don,17,Sony External Hard drive,3,Computers,99,1,Check,Valid,2020-01-13,59,Turkey,www.Samsung.com
4868,25,Melia Rage,21,S22 cell phone,2,Phones,1299,2,Internet Banking,Invalid,2022-05-26,14,Belarus,www.Amazon.com
8474,35,Laurelton Shera,29,Samsung Washer,8,Appliances,799,1,Internet Banking,Invalid,2020-01-28,43,Hungary,www.Wal-Mart.com
4142,56,Harper Gene,10,Sony Home theater,6,Home theater,499,2,Check,Valid,2020-03-23,50,Portugal,www.Samsung.com
6183,52,Tony Stark,3,Sony Desktop,3,Computers,599,1,Card,Invalid,2020-01-24,45,Indonesia,www.Amazon.com
4597,13,Sophia Jean,25,Xbox Controller,7,Video games,49,2,Internet Banking,Valid,2021-11-21,27,Burkina Faso,www.Wal-Mart.com
1726,1,Normand Michel,18,Sony Router,3,Computers,99,2,Card,Valid,2020-01-22,9,Austria,www.Samsung.com
2867,13,Sophia Jean,1,Samsung Tablet,1,Tablets,299,2,Internet Banking,Valid,2020-10-17,1,Afghanistan,www.Amazon.com
6511,28,Baiken Faust,29,Samsung Washer,8,Appliances,799,1,Card,Valid,2020-01-27,45,Indonesia,www.Samsung.com
3609,59,Isabella Willford,32,Samsung Stove,8,Appliances,699,1,Check,Valid,2020-11-11,3,Algeria,www.Wal-Mart.com
5568,8,Sherrell Lattes,10,Sony Home theater,6,Home theater,499,2,Card,Valid,2021-02-15,40,Congo,www.Samsung.com
4846,28,Baiken Faust,18,Sony Router,3,Computers,99,1,Card,Invalid,2020-05-06,33,Central African Republic,www.Amazon.com
5524,9,Ben Hues,33,Hamilton Beach Microwave,8,Appliances,79,2,Check,Valid,2021-07-18,41,Germany,www.Amazon.com
5600,61,Charlotte Hanson,26,Optiplex 990 Desktop,3,Computers,499,1,Internet Banking,Valid,2019-04-08,63,United States,www.Wal-Mart.com
8961,47,Cynthia Dean,16,Airpods,5,Headphones,199,1,Internet Banking,Invalid,2021-11-11,52,Russia,www.Wal-Mart.com
5695,7,Morgan Freeman,23,Vizio TV,9,TV's,199,1,Internet Banking,Valid,2019-11-20,28,Burundi,www.Wal-Mart.com
3524,2,Danny hue,2,S21 cell phone,2,Phones,1299,2,Internet Banking,Invalid,2019-09-10,62,United Kingdom,www.Amazon.com
504,11,Abel don,12,Xbox Series X,7,Video games,599,1,Card,Invalid,2019-04-01,42,Hong Kong,www.Samsung.com
3622,25,Melia Rage,18,Sony Router,3,Computers,99,2,Card,Invalid,2020-08-26,1,Afghanistan,www.Samsung.com
8073,60,Amelia Crawford,23,Vizio TV,9,TV's,199,1,Card,Valid,2020-08-03,18,Bhutan,www.Wal-Mart.com
1891,19,Chris garnet,31,Maytag Washer,8,Appliances,899,2,Check,Valid,2020-11-20,51,Romania,www.Amazon.com
4339,63,Oliva Gems,29,Samsung Washer,8,Appliances,799,2,Internet Banking,Invalid,2020-10-05,5,Angola,www.Wal-Mart.com
3933,54,Luna Starr,8,Beats Headphones,5,Headphones,399,2,Internet Banking,Valid,2021-01-09,53,Singapore,www.Samsung.com
136,23,Noah Han,22,IPhone 14,2,Phones,1299,2,Check,Invalid,2021-05-06,61,United Arab Emirates,www.Amazon.com
5072,41,Chungli Chin,23,Vizio TV,9,TV's,199,1,Check,Invalid,2022-01-06,12,Bangladesh,www.Wal-Mart.com
8022,42,Sherry Cher,6,Sony Phone,2,Phones,1199,2,Internet Banking,Valid,2021-06-13,3,Algeria,www.Amazon.com
7978,31,Baiken Hen,12,Xbox Series X,7,Video games,599,2,Internet Banking,Invalid,2022-06-02,47,Japan,www.Amazon.com
3728,14,McKenzie Phoenix,1,Samsung Tablet,1,Tablets,299,1,Internet Banking,Valid,2019-06-09,13,Barbados,www.Samsung.com
6158,54,Luna Starr,21,S22 cell phone,2,Phones,1299,2,Check,Valid,2021-07-21,27,Burkina Faso,www.Samsung.com
6797,57,Evelyn Michels,8,Beats Headphones,5,Headphones,399,2,Card,Valid,2019-02-01,18,Bhutan,www.Samsung.com
1587,6,Michelle Otter,17,Sony External Hard drive,3,Computers,99,1,Check,Valid,2022-04-08,51,Romania,www.Amazon.com
5440,62,Emma Streak,19,Sony FlatScreen TV,9,TV's,1199,2,Check,Invalid,2021-02-15,33,Central African Republic,www.Amazon.com
6533,38,Honey Wells,25,Xbox Controller,7,Video games,49,1,Internet Banking,Valid,2019-03-16,19,Bolivia,www.Amazon.com
7308,71,Elcy Jean,25,Xbox Controller,7,Video games,49,2,Card,Invalid,2021-03-21,39,Congo,www.Wal-Mart.com
5750,30,Chipp Zanuff,28,Whirlpool dishwasher,8,Appliances,799,2,Check,Valid,2020-01-20,52,Russia,www.Amazon.com
2245,71,Elcy Jean,29,Samsung Washer,8,Appliances,799,1,Check,Valid,2019-07-18,58,Tunisia,www.Samsung.com
2517,43,Taylor Wind,9,Sony Headphones,5,Headphones,399,1,Card,Invalid,2021-06-19,18,Bhutan,www.Amazon.com
6752,43,Taylor Wind,29,Samsung Washer,8,Appliances,799,2,Internet Banking,Valid,2020-11-12,22,Herzegovina,www.Wal-Mart.com
212,72,Paisley Everly,7,IPhone 13,2,Phones,1299,2,Check,Invalid,2019-05-11,10,Azerbaijan,www.Amazon.com
875,2,Danny hue,7,IPhone 13,2,Phones,1299,2,Card,Invalid,2021-12-07,47,Japan,www.Amazon.com
3188,35,Laurelton Shera,31,Maytag Washer,8,Appliances,899,2,Internet Banking,Invalid,2021-09-27,14,Belarus,www.Samsung.com
9235,1,Normand Michel,26,Optiplex 990 Desktop,3,Computers,499,1,Card,Invalid,2019-01-28,26,Bulgaria,www.Amazon.com
380,2,Danny hue,11,Hp Compaq Monitor,3,Computers,499,1,Internet Banking,Invalid,2019-08-23,1,Afghanistan,www.Amazon.com
3358,52,Tony Stark,7,IPhone 13,2,Phones,1299,2,Card,Invalid,2019-03-02,48,North Korea,www.Amazon.com
9332,70,Gemina Zoe,18,Sony Router,3,Computers,99,1,Card,Invalid,2019-03-11,3,Algeria,www.Samsung.com
878,69,Marc Galdson,18,Sony Router,3,Computers,99,2,Card,Invalid,2019-07-07,22,Herzegovina,www.Wal-Mart.com
9174,64,Nova Williow,1,Samsung Tablet,1,Tablets,299,2,Check,Valid,2019-08-15,60,Ukraine,www.Wal-Mart.com
6638,45,Brian Sea,30,Samsung Dryer,8,Appliances,799,2,Check,Invalid,2019-12-20,24,Brazil,www.Samsung.com
1651,52,Tony Stark,11,Hp Compaq Monitor,3,Computers,499,2,Internet Banking,Valid,2019-07-09,11,Bahrain,www.Amazon.com
2025,22,Liam Shaw,20,Sony PlayStation 4,7,Video games,299,1,Internet Banking,Invalid,2019-07-12,11,Bahrain,www.Amazon.com
9529,53,Louis Clark,24,PlayStation Controller,7,Video games,49,1,Internet Banking,Invalid,2021-03-14,23,Botswana,www.Amazon.com
9888,67,Lillian Cruz,27,Samsung Refrigerator,8,Appliances,599,1,Card,Invalid,2021-01-25,61,United Arab Emirates,www.Amazon.com
2111,18,Lewis Garden,19,Sony FlatScreen TV,9,TV's,1199,1,Check,Valid,2022-03-20,57,Tobago,www.Amazon.com
1373,56,Harper Gene,26,Optiplex 990 Desktop,3,Computers,499,1,Check,Invalid,2021-04-20,17,Benin,www.Samsung.com
4603,43,Taylor Wind,29,Samsung Washer,8,Appliances,799,2,Internet Banking,Invalid,2020-03-17,30,Cambodia,www.Amazon.com
6849,2,Danny hue,18,Sony Router,3,Computers,99,1,Card,Invalid,2019-08-13,1,Afghanistan,www.Wal-Mart.com
9733,59,Isabella Willford,27,Samsung Refrigerator,8,Appliances,599,2,Card,Invalid,2020-08-25,1,Afghanistan,www.Amazon.com
2394,30,Chipp Zanuff,20,Sony PlayStation 4,7,Video games,299,1,Card,Valid,2020-05-24,6,Barbuda,www.Amazon.com
7796,65,Aurora Grace,11,Hp Compaq Monitor,3,Computers,499,2,Check,Valid,2021-11-28,13,Barbados,www.Samsung.com
149,38,Honey Wells,9,Sony Headphones,5,Headphones,399,1,Check,Invalid,2020-06-02,51,Romania,www.Samsung.com
3287,21,Kenneth Zah,18,Sony Router,3,Computers,99,2,Check,Invalid,2019-04-13,7,Argentina,www.Amazon.com
9332,28,Baiken Faust,12,Xbox Series X,7,Video games,599,2,Check,Valid,2021-06-14,12,Bangladesh,www.Amazon.com
6351,5,Micheal Gus,31,Maytag Washer,8,Appliances,899,1,Card,Invalid,2019-04-02,42,Hong Kong,www.Wal-Mart.com
7085,39,Zangieff Russ,4,Dell Computer,3,Computers,599,2,Internet Banking,Valid,2020-04-25,17,Benin,www.Samsung.com
6392,70,Gemina Zoe,14,Xbox Series S,7,Video games,499,2,Internet Banking,Valid,2020-11-28,5,Antigua,www.Samsung.com
6615,65,Aurora Grace,5,Sony Speakers,4,Audio,299,2,Check,Invalid,2022-06-05,62,United Kingdom,www.Amazon.com
9470,35,Laurelton Shera,13,Sony PlayStation 5,7,Video games,499,1,Internet Banking,Invalid,2020-09-20,42,Hong Kong,www.Wal-Mart.com
7142,12,Rose Jean,7,IPhone 13,2,Phones,1299,2,Card,Invalid,2022-03-31,7,Argentina,www.Wal-Mart.com
6340,60,Amelia Crawford,25,Xbox Controller,7,Video games,49,1,Internet Banking,Valid,2020-12-11,2,Albania,www.Wal-Mart.com
7019,21,Kenneth Zah,29,Samsung Washer,8,Appliances,799,1,Check,Valid,2021-07-18,13,Barbados,www.Samsung.com
8952,35,Laurelton Shera,21,S22 cell phone,2,Phones,1299,1,Check,Invalid,2020-01-19,49,Philippines,www.Amazon.com
109,48,Danny Maggis,10,Sony Home theater,6,Home theater,499,1,Internet Banking,Valid,2021-02-14,2,Albania,www.Amazon.com
6015,9,Ben Hues,21,S22 cell phone,2,Phones,1299,2,Check,Valid,2021-06-06,16,Belize,www.Wal-Mart.com
7682,11,Abel don,2,S21 cell phone,2,Phones,1299,1,Internet Banking,Valid,2019-04-15,31,Cameroon,www.Wal-Mart.com
1106,13,Sophia Jean,27,Samsung Refrigerator,8,Appliances,599,1,Internet Banking,Valid,2021-03-02,41,Germany,www.Samsung.com
6705,63,Oliva Gems,8,Beats Headphones,5,Headphones,399,2,Check,Valid,2021-03-07,20,Bosnia,www.Samsung.com
7210,71,Elcy Jean,9,Sony Headphones,5,Headphones,399,2,Check,Invalid,2022-02-28,57,Tobago,www.Amazon.com
6430,12,Rose Jean,3,Sony Desktop,3,Computers,599,2,Check,Valid,2021-12-06,46,Italy,www.Samsung.com
2214,14,McKenzie Phoenix,23,Vizio TV,9,TV's,199,1,Card,Invalid,2022-05-20,17,Benin,www.Amazon.com
5152,28,Baiken Faust,28,Whirlpool dishwasher,8,Appliances,799,1,Card,Invalid,2019-04-03,26,Bulgaria,www.Amazon.com
574,44,Karmelo Winnie,20,Sony PlayStation 4,7,Video games,299,2,Check,Invalid,2022-04-12,58,Tunisia,www.Samsung.com
3807,24,Ethan Shaw,31,Maytag Washer,8,Appliances,899,2,Card,Invalid,2020-05-13,4,Andorra,www.Amazon.com
7235,34,Laura Williams,4,Dell Computer,3,Computers,599,1,Card,Invalid,2019-07-04,25,Brunei,www.Samsung.com
9139,60,Amelia Crawford,27,Samsung Refrigerator,8,Appliances,599,2,Internet Banking,Invalid,2020-11-11,62,United Kingdom,www.Wal-Mart.com
9622,47,Cynthia Dean,15,Tozo Wireless Earbubs,5,Headphones,29,2,Internet Banking,Invalid,2021-06-30,53,Singapore,www.Wal-Mart.com
8890,58,Mia pena,3,Sony Desktop,3,Computers,599,1,Check,Valid,2022-03-11,2,Albania,www.Amazon.com
8802,10,Chris Gene,3,Sony Desktop,3,Computers,599,1,Check,Valid,2019-08-13,25,Brunei,www.Samsung.com
4949,55,Camila Grant,30,Samsung Dryer,8,Appliances,799,2,Card,Invalid,2020-06-13,26,Bulgaria,www.Amazon.com
3212,22,Liam Shaw,28,Whirlpool dishwasher,8,Appliances,799,2,Internet Banking,Invalid,2021-01-26,11,Bahrain,www.Amazon.com
1333,65,Aurora Grace,3,Sony Desktop,3,Computers,599,2,Check,Valid,2019-05-10,59,Turkey,www.Samsung.com
2690,37,Elizabeth kind,7,IPhone 13,2,Phones,1299,1,Card,Valid,2021-03-16,16,Belize,www.Amazon.com
2126,41,Chungli Chin,14,Xbox Series S,7,Video games,499,1,Card,Valid,2020-01-19,43,Hungary,www.Amazon.com
2288,65,Aurora Grace,24,PlayStation Controller,7,Video games,49,2,Check,Invalid,2019-07-19,18,Bhutan,www.Samsung.com
7550,61,Charlotte Hanson,20,Sony PlayStation 4,7,Video games,299,1,Check,Valid,2021-11-17,2,Albania,www.Amazon.com
6849,70,Gemina Zoe,29,Samsung Washer,8,Appliances,799,2,Check,Valid,2021-09-21,11,Bahrain,www.Amazon.com
478,25,Melia Rage,30,Samsung Dryer,8,Appliances,799,1,Check,Valid,2020-12-20,10,Azerbaijan,www.Samsung.com
672,62,Emma Streak,7,IPhone 13,2,Phones,1299,2,Internet Banking,Valid,2020-06-30,15,Belgium,www.Samsung.com
6986,39,Zangieff Russ,20,Sony PlayStation 4,7,Video games,299,1,Card,Invalid,2020-06-27,2,Albania,www.Samsung.com
2375,16,Farrah Michelle,18,Sony Router,3,Computers,99,2,Check,Invalid,2019-10-12,43,Hungary,www.Amazon.com
4788,67,Lillian Cruz,8,Beats Headphones,5,Headphones,399,1,Check,Invalid,2020-11-27,36,China,www.Samsung.com
424,1,Normand Michel,21,S22 cell phone,2,Phones,1299,1,Check,Invalid,2020-09-25,24,Brazil,www.Amazon.com
9338,18,Lewis Garden,15,Tozo Wireless Earbubs,5,Headphones,29,1,Internet Banking,Valid,2020-06-28,49,Philippines,www.Samsung.com
8495,31,Baiken Hen,18,Sony Router,3,Computers,99,2,Check,Invalid,2019-05-06,5,Angola,www.Samsung.com
6445,34,Laura Williams,4,Dell Computer,3,Computers,599,2,Check,Invalid,2020-06-02,39,Congo,www.Amazon.com
7078,66,Jean Hazel,26,Optiplex 990 Desktop,3,Computers,499,2,Internet Banking,Invalid,2019-06-22,8,Armenia,www.Wal-Mart.com
4474,15,Farah Jean,24,PlayStation Controller,7,Video games,49,2,Check,Invalid,2020-08-07,27,Burkina Faso,www.Samsung.com
3364,21,Kenneth Zah,12,Xbox Series X,7,Video games,599,1,Check,Invalid,2020-10-22,26,Bulgaria,www.Amazon.com
3001,27,Sol Badguy,2,S21 cell phone,2,Phones,1299,2,Card,Invalid,2020-04-19,42,Hong Kong,www.Samsung.com
6570,63,Oliva Gems,25,Xbox Controller,7,Video games,49,2,Card,Valid,2020-04-26,8,Armenia,www.Samsung.com
9907,57,Evelyn Michels,18,Sony Router,3,Computers,99,1,Check,Invalid,2021-06-16,16,Belize,www.Wal-Mart.com
3846,41,Chungli Chin,11,Hp Compaq Monitor,3,Computers,499,2,Check,Valid,2020-04-05,61,United Arab Emirates,www.Amazon.com
5610,55,Camila Grant,4,Dell Computer,3,Computers,599,2,Check,Valid,2022-05-12,40,Congo,www.Samsung.com
7033,45,Brian Sea,6,Sony Phone,2,Phones,1199,1,Check,Invalid,2021-10-08,30,Cambodia,www.Wal-Mart.com
5120,39,Zangieff Russ,12,Xbox Series X,7,Video games,599,2,Internet Banking,Invalid,2020-07-21,47,Japan,www.Amazon.com
3479,23,Noah Han,28,Whirlpool dishwasher,8,Appliances,799,2,Internet Banking,Valid,2020-12-29,53,Singapore,www.Samsung.com
5,65,Aurora Grace,12,Xbox Series X,7,Video games,599,1,Card,Invalid,2022-04-02,26,Bulgaria,www.Samsung.com
9371,6,Michelle Otter,5,Sony Speakers,4,Audio,299,2,Card,Invalid,2021-06-10,57,Tobago,www.Samsung.com
6589,36,Rudy Derr,10,Sony Home theater,6,Home theater,499,2,Internet Banking,Invalid,2019-03-14,32,Canada,www.Samsung.com
438,59,Isabella Willford,13,Sony PlayStation 5,7,Video games,499,2,Card,Valid,2020-06-04,40,Congo,www.Wal-Mart.com
3882,40,Carol Ritz,32,Samsung Stove,8,Appliances,699,1,Card,Invalid,2021-06-23,30,Cambodia,www.Amazon.com
440,41,Chungli Chin,4,Dell Computer,3,Computers,599,2,Card,Valid,2021-09-15,22,Herzegovina,www.Amazon.com
6795,26,Kay Kiske,13,Sony PlayStation 5,7,Video games,499,1,Check,Valid,2021-12-09,20,Bosnia,www.Amazon.com
6359,54,Luna Starr,19,Sony FlatScreen TV,9,TV's,1199,1,Internet Banking,Invalid,2021-02-26,17,Benin,www.Samsung.com
4751,34,Laura Williams,17,Sony External Hard drive,3,Computers,99,1,Card,Valid,2019-11-16,60,Ukraine,www.Samsung.com
3388,46,Ronald Bensworth,3,Sony Desktop,3,Computers,599,2,Internet Banking,Valid,2022-02-20,16,Belize,www.Samsung.com
5199,1,Normand Michel,10,Sony Home theater,6,Home theater,499,2,Check,Valid,2021-07-22,5,Antigua,www.Amazon.com
1708,70,Gemina Zoe,4,Dell Computer,3,Computers,599,2,Card,Valid,2019-04-20,3,Algeria,www.Wal-Mart.com
